,doc_id,Texto
221,1873416,ike puede hacer referencia personas dwight eisenhower militar político estadounidense conocido sobrenombre ike diogu jugador baloncesto estadounidense ike anwhistle personaje ficción huracanes huracán ike azotó islas turcas caicos haití española cuba cayos florida república dominicana texas luisiana valle misisipi valle ohio informática sigla protocolo seguridad internet key exchange
86,1872161,banco general mauritania inversión comercio francés générale banque mauritanie pour linvestissement commerce gmb banco comercial mauritania creado empresario mohamed ould bouamatou cuya sede nouakchott entidad clara vocación comercial exterior ofrece recursos financieros elaborados escogido grupo inversores empresas mauritanas extranjeras asociado belgolaise fortis group mayor accionista propietario ould bouamatou acciones seguido belgolaise bank grupo maoa mayor complejo industrial mauritano propiedad mohamed abdallahi ould abdallahi referencias summary project information générale banque mauritanie pour linvestissement commerce banco mundial inglés line credit for mauritanian bank afrol news inglés
274,1873847,paranoia puede referirse medicina paranoia termino hace referencia salud mental caracterizado presencia delirios autorreferentes juego rol paranoia juego rol ambientado futuro distópico
3573,1892858,teniente general choummaly sayasone actual presidente laos secretariogeneral líder partido popular revolucionário laos elegido secretariogeneral marzo congreso partido sucediendo khamtai siphandon quién sucedió presidencia país junio sayasone ingresó politburo vicepresidente ministro defensa laos
1890,1882796,celso esquivel gonzález artigas paraguay marzo futbolista paraguayo juega defensor actual club talleres córdoba primera nacional participante segunda división argentina trayectoria llegó argentina año jugar san lorenzo equipo jugó club disputó varios torneos internacionales consagrándose campeón copa mercosur copa sudamericana selección disputó juegos olímpicos atenas obteniendo medalla plata tras perder final seleccionado argentino relegado titularidad conjunto azulgrana transferido racing club suficiente continuidad permanecer país mismo año regresa san lorenzo juega pocos partidos motivo comienzos dirige país jugar sportivo luqueño equipo tampoco logró continuidad mediados mismo año decide volver argentina jugar talleres córdoba primera nacional setiembre club atlético san martín san juan debutó equipo cordobés clubes palmarés distinciones estadísticas argentina disputó partidos gol convertido paraguay jugó partidos convirtió selección jugó partidos convirtió gol total jugó partidos convirtió goles
3460,1892271,alberto herrera carrillo político maestro mexicano nació colima colima marzo rector universidad colima octubre octubre fecha ocurrió muerte gestión federación estudiantes colimenses pugnó titular rectoría extracción netamente universitaria apoyó decididamente junio lic herrera carrillo solicitó licencia separarse rectoría motivos salud delegó responsabilidad favor lic humberto silva ochoa herrera carrillo regresó rectoría pues falleció octubre mes
975,1877715,casares despoblado situado provincia burgos comunidad autónoma castilla león españa comarca merindades partido judicial villarcayo ayuntamiento merindad cuesta urria geografía margen derecha río nela pie sierra tesla oeste nofuentes capital municipio villarcayo cabeza partido burgos comunicaciones carretera local buv acceso medina pomar localidad situada demografía censo contaba habitantes reducidos padrón municipal historia villa perteneciente merindad cuesta urria partido castilla vieja laredo jurisdicción realengo caída antiguo régimen queda agregado ayuntamiento constitucional merindad cuesta urria partido villarcayo perteneciente región castilla vieja notas
443,1874810,saintgenèsdelombaud población comuna francesa situada región aquitania departamento gironda distrito burdeos cantón créon demografía enlaces externos insee elecciones municipales
3839,1894307,participación argentina juegos olímpicos montreal duodécima actuación olímpica oficial organizada comité olímpico argentino delegación presentó deportistas cuales sólo cuatro mujeres abanderado remero hugo aberastegui equipo olímpico ganó ninguna medalla primera vez historia olímpica argentina obtuvo diplomas olímpicos puestos premiados obtener medallas figuró medallero actuación olímpica argentina montreal formó parte período magros resultados afectado razones políticas escaso apoyo estatal deporte olímpico comenzado juegos melbourne ausencia medallas primera vez marcó peor actuación olímpica argentina repetiría juegos olímpicos ángeles lejos cuatro siete medallas juego obtenidas parís helsinki rendimiento olímpico argentino recién recuperaría niveles período diplomas olímpicos puestos premiados buenos resultados atletas argentinos montreal obtuvieron diplomas olímpicos puestos premiados tres equipo boxeo boxeo obtuvo cuatro cinco diplomas obtenido delegación argentina hector patri categoría peso mosca junior luis portillo categoría peso liviano welter juan suárez categoría peso medio pesado yudo obtenido diploma tokio volvió obtener diploma aportado jorge portelli categoría abierta remo aportó diploma debido puesto logrado ricardo ibarra prueba single sculls buen resultado concretado lucha libre daniel vernik quedó categoría peso pesado véase argentina juegos olímpicos deporte argentina juegos olímpicos verano juegos olímpicos montreal fuentes referencias enlaces externos strauss patricio parte maratón juegos olímpicos fcmax medallas argentinas juegos olímpicos juego secretaría deporte nación argentina página oficial historia trece oros clarín agosto argentina juegos olímpicos historia deportes argentina summer sports sports reference wyniki igrzyzk olimpijskich resultados olímpicos
3372,1891820,unión juvenil cruceñista ujc grupo paramilitar base santa cruz bolivia rama comité pro santa cruz fundada recibido cuestionamientos acusaciones relación actividades apoyo movimiento autonomista santa cruz oposición gobierno constitucional evo morales partido mas sido calificada diversos medios comunicación organización fascista nazi virtud uso hace símbolos cruz esvástica águila imperial estandartes miembros sido procesados judicialmente relación hechos violencia racista autoadjudicándose membresía ochenta mil personas ujc hecho cumplir mediante violencia serie paros generales convocados comité pro santa cruz intimidando agrediendo física verbalmente adversarios políticos generalmente izquierda hechos registraron marco operativo montado ujc provisión seguridad referendum mayo calificado ilegal gobierno boliviano medios distintos orígenes hechos consistió participación acciones violentas día comicios dos miembros ujc arrestados junio acusados conspirar asesinar presidente evo morales siendo hallados posesión rifle mira telescópica municiones aeropuerto santa cruz vísperas llegada presidente septiembre misiones investigación bolivia federación internacional derechos humanos fidh llegaron conclusión unión juvenil cruceñista ujc grupo paramilitar cosa brazo armado comité cívico santa cruz realizar actos violentos fundados intolerancia discriminación racismo referencias
